,PMID,title,abstract,year,keyw,affiliation,lang,journal,country,authors,pub_type,keywords,decades,ventennio
88,18874073,"['Open', 'liver', 'abscess', 'free', 'peritoneal', 'cavity']",,1948,LIVERabscess,[],['spa'],['Prensa medica argentina'],['Argentina'],"[['VILLAFANE', 'I Z']]",['Journal Article'],['LIVERabscess'],40s,30-50s
89,18868480,"['Management', 'treatment', 'lung', 'abscesses', 'endobronchial', 'penicillin']",,1948,LUNGabscess PENICILLINtherapy,[],['fre'],['Revue medicale de Nancy'],['France'],"[['ABEL', 'F']]",['Journal Article'],"['LUNGabscess', 'PENICILLINtherapy']",40s,30-50s
90,18866687,"['The', 'current', 'state', 'brain', 'abscess', 'treatment']",,1948,BRAINabscess,[],['ger'],['Wiener medizinische Wochenschrift (1946)'],['Austria'],"[['KRUGER', 'D W']]",['Journal Article'],['BRAINabscess'],40s,30-50s
91,18874769,"['About', 'method', 'contrast', 'imaging', 'brain', 'abscesses']",,1948,BRAINabscess,[],['ger'],['Der Chirurg; Zeitschrift fur alle Gebiete der operativen Medizen'],['Germany'],"[['KOLMER', 'H']]",['Journal Article'],['BRAINabscess'],40s,30-50s
92,18874445,"['Unusual', 'retropharyngeal', 'abscess', 'complicated', 'erythema', 'nodosum']",,1948,ERYTHEMAnodosum PHARYNXabscess,[],['eng'],"[""Clinical proceedings - Children's Hospital of the District of Columbia""]",['United States'],"[['ROBELEN', 'H']]",['Journal Article'],"['ERYTHEMAnodosum', 'PHARYNXabscess']",40s,30-50s
93,18224776,"['Autopsies', 'cases', 'childhood', 'empyema']",,1948,EMPYEMAin children,[],['und'],['Acta paediatrica Japonica : Overseas edition'],['Australia'],"[['YUASA', 'T']]",['Journal Article'],"['EMPYEMAin', 'children']",40s,30-50s
94,18939037,"['Urethane', 'treatment', 'lymphadenosis']",,1948,LYMPH NODESinflammation URETHANEtherapy,[],['ger'],['Wiener klinische Wochenschrift'],['Austria'],"[['MARZI', 'G']]",['Journal Article'],"['LYMPH', 'NODESinflammation', 'URETHANEtherapy']",40s,30-50s
95,18916451,"['Empyema', 'right', 'pleural', 'cavity']",,1948,EMPYEMA,[],['eng'],['The New England journal of medicine'],['United States'],"[['ADAMS', 'F D'], ['WYMAN', 'S M']]",['Journal Article'],['EMPYEMA'],40s,30-50s
96,18915048,"['Cholecystitis', 'acute']",,1948,GALLBLADDERinflammation,[],['eng'],"[""Surgeon's circular letter. United States. Far East Command. Medical Section""]",['Japan'],"[['COMEAUX', 'W D']]",['Journal Article'],['GALLBLADDERinflammation'],40s,30-50s
97,18914979,"['Temporal', 'arteritis', 'associated', 'optic', 'atrophy']",,1948,ARTERIESinflammation ARTERIEStemporal NERVESoptic,[],['eng'],['Southern medical journal'],['United States'],"[['ANDERSON', 'W B'], ['NICHOLSON', 'W M'], ['IVERSON', 'L']]",['Journal Article'],"['ARTERIESinflammation', 'ARTERIEStemporal', 'NERVESoptic']",40s,30-50s
98,18891064,"['Pancarditis', 'isolated', 'myocarditis']",,1948,MYOCARDIUMinflammation PANCARDITIS,[],['ger'],['Kinderarztliche Praxis'],['Germany'],"[['OPITZ', 'H']]",['Journal Article'],"['MYOCARDIUMinflammation', 'PANCARDITIS']",40s,30-50s
99,18885589,"['Subfascial', 'abscesses', 'abdominal', 'wall', 'children']",,1948,ABDOMINAL WALLabscess in children,[],['eng'],['Pediatrics'],['United States'],"[['BOWMAN', 'J R']]",['Journal Article'],"['ABDOMINAL', 'WALLabscess', 'in', 'children']",40s,30-50s
100,18867546,"['Two', 'cases', 'bacillary', 'cervicofacial', 'adenitis', 'diagnosis', 'treatment']",,1948,LYMPH NODESinflammation,[],['fre'],"[""Revue d'odonto-stomatologie""]",['France'],[],['Journal Article'],"['LYMPH', 'NODESinflammation']",40s,30-50s
101,18101685,"['Induced', 'abortion', 'hepatonephritis', 'pyohemic', 'abscesses', 'kidney', 'healing']",,1948,ABORTIONcriminal KIDNEYSabscess NEPHRITIS,[],['fre'],['Comptes rendus de la Societe francaise de gynecologie'],['France'],"[['MARCEL', 'J E'], ['BOYER', 'E'], ['VIALARD', 'G']]",['Journal Article'],"['ABORTIONcriminal', 'KIDNEYSabscess', 'NEPHRITIS']",40s,30-50s
102,18864293,"['Colibacillosis', 'failure', 'field']",,1948,CELLULITISsubcutaneous COLI BACTERIAinfection,[],['fre'],['Concours medical'],['France'],"[['BARON', 'P']]",['Journal Article'],"['CELLULITISsubcutaneous', 'COLI', 'BACTERIAinfection']",40s,30-50s
103,18916639,"['About', 'drainage', 'liver', 'abscesses']",,1948,LIVERabscess,[],['fre'],['Le Scalpel'],['Belgium'],[],['Journal Article'],['LIVERabscess'],40s,30-50s
104,18939107,"['About', 'case', 'infectious', 'purpura', 'secondary', 'phlegmon', 'tonsil', 'quickly', 'cured', 'penicillin', 'medium', 'doses']",,1948,PENICILLINtherapy PURPURAetiology and pathogenesis TONSILSphlegmon,[],['fre'],['Bulletin mensuel - Societe de medecine militaire francaise'],['France'],[],['Journal Article'],"['PENICILLINtherapy', 'PURPURAetiology', 'and', 'pathogenesis', 'TONSILSphlegmon']",40s,30-50s
105,18917095,"['Unusual', 'Friedlanders', 'bacillus', 'pneumonia', 'associated', 'septicemia', 'case', 'report', 'brief', 'review', 'literature']",,1948,BACTERIAmucosus capsulatus group PNEUMONIAetiology and pathogenesis SEPTICEMIAetiology and pathogenesis,[],['eng'],['Radiology'],['United States'],"[['BULGRIN', 'J G']]",['Journal Article'],"['BACTERIAmucosus', 'capsulatus', 'group', 'PNEUMONIAetiology', 'and', 'pathogenesis', 'SEPTICEMIAetiology', 'and', 'pathogenesis']",40s,30-50s
106,18874366,"['About', 'tampon', 'treatment', 'brain', 'abscesses', 'ventricular', 'openings']",,1948,BRAINabscess,[],['ger'],['HNO'],['Germany'],"[['MITTERMAIER', 'R']]",['Journal Article'],['BRAINabscess'],40s,30-50s
107,18871966,"['Two', 'cases', 'fetal', 'abscess', 'lungs', 'healed', 'local', 'instillations', 'penicillin', 'solumein']",,1948,LUNGabscess,[],['fre'],['Maroc medical'],['Morocco'],"[['IMBERT', 'J']]",['Journal Article'],['LUNGabscess'],40s,30-50s
108,18870393,"['Intrapleural', 'penicillin', 'treatment', 'acute', 'nontuberculous', 'pleural', 'empyema']",,1948,PENICILLINtherapy PLEURAempyema,[],['spa'],['Revista medica de Chile'],['Chile'],"[['VALDIVIESO', 'R'], ['SEPULVEDA', 'G'], ['RAMIREZ', 'R']]",['Journal Article'],"['PENICILLINtherapy', 'PLEURAempyema']",40s,30-50s
109,18862977,"['Acute', 'laryngotracheobronchitis']",,1948,RESPIRATORY TRACTinflammation,[],['eng'],['Texas state journal of medicine'],['United States'],"[['EVERHART', 'M W']]",['Journal Article'],"['RESPIRATORY', 'TRACTinflammation']",40s,30-50s
110,18908385,"['Nontuberculous', 'pulmonary', 'suppuration']",,1948,LUNGsuppuration,[],['eng'],['South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde'],['South Africa'],"[['SCHRIRE', 'T']]",['Journal Article'],['LUNGsuppuration'],40s,30-50s
111,18857287,"['Above', 'case', 'multiple', 'liver', 'abscess', 'hematemesis', 'clinical', 'anatomicalpathological', 'contribution']",,1948,LIVERabscess,[],['ita'],['Minerva medica'],['Italy'],"[['CLERICI', 'M']]",['Journal Article'],['LIVERabscess'],40s,30-50s
112,18904283,"['Transplantation', 'ureter', 'tuberculous', 'cystitis']",,1948,BLADDERinflammation URETERSsurgery,[],['eng'],"['Lancet (London, England)']",['England'],"[['JACOBS', 'A']]",['Journal Article'],"['BLADDERinflammation', 'URETERSsurgery']",40s,30-50s
113,18933898,"['Left', 'orbital', 'cellulitis', 'abscess', 'suggestive', 'cavernous', 'sinus', 'thrombosis']",,1948,ORBITdiseases,[],['eng'],['The Journal of laryngology and otology'],['England'],"[['SYME', 'W S']]",['Journal Article'],['ORBITdiseases'],40s,30-50s
114,18917066,"['Suppuration', 'associated', 'nonhaemolytic', 'group', 'A', 'streptococcus']",,1948,STREPTOCOCCI,[],['eng'],['Monthly bulletin of the Ministry of Health and the Public Health Laboratory Service'],['England'],"[['CROWLEY', 'N'], ['MAXTED', 'W R']]",['Journal Article'],['STREPTOCOCCI'],40s,30-50s
115,18908459,"['Gastroscopy', 'gastritis', 'ulcer', 'gastric', 'tumors']",,1948,GASTROSCOPY STOMACHinflammation STOMACHtumors,[],['fre'],"[""L'union medicale du Canada""]",['Canada'],"[['LESAGE', 'J']]",['Journal Article'],"['GASTROSCOPY', 'STOMACHinflammation', 'STOMACHtumors']",40s,30-50s
116,18906884,"['Bacillus', 'pyocyaneus', 'septicemia', 'report', 'case']",,1948,SEPTICEMIA,[],['eng'],['Northwest medicine'],['United States'],"[['CHESLEDON', 'W A'], ['STARR', 'M P'], ['EAST', 'N R']]",['Journal Article'],['SEPTICEMIA'],40s,30-50s
117,18903826,"['Observations', 'treatment', 'chronic', 'hypertrophic', 'gastritis', 'shortwave', 'diathermy']",,1948,STOMACHinflammation,[],['eng'],['The Review of gastroenterology'],['United States'],"[['PALMER', 'E D']]",['Journal Article'],['STOMACHinflammation'],40s,30-50s
118,18873626,"['Histopathology', 'nasal', 'sinus', 'mucosa', 'allergic', 'inflammation']",,1948,SINUS PARANASALdiseases,[],['por'],['Brasil-medico'],['Brazil'],"[['OLIVEIRA LIMA', 'A']]",['Journal Article'],"['SINUS', 'PARANASALdiseases']",40s,30-50s
119,18865731,"['FitzHugh', 'syndrome', 'contribution', 'clinical', 'observations']",,1948,FITZS SYNDROME PANCREASinflammation,[],['ita'],['Il Dermosifilografo'],['Italy'],"[['SEMMOLA', 'L'], ['MORANDI', 'G A']]",['Journal Article'],"['FITZS', 'SYNDROME', 'PANCREASinflammation']",40s,30-50s
120,18859468,"['Spontaneous', 'nontuberculous', 'pneumothorax', 'complicated', 'empyema', 'treated', 'cured', 'intrapleural', 'application', 'penicillin', 'solution', 'month', 'old', 'girl']",,1948,EMPYEMAin children INFANTpneumothorax PNEUMOTHORAXspontaneous,[],['spa'],['Revista cubana de pediatria'],['Cuba'],"[['MARTINEZ CARRERA', 'N']]",['Journal Article'],"['EMPYEMAin', 'children', 'INFANTpneumothorax', 'PNEUMOTHORAXspontaneous']",40s,30-50s
121,18862683,"['Aplasia', 'Vaginae', 'Two', 'Cases', 'Treated', 'According', 'To', 'Frank']",,1948,FALLOPIAN TUBEinflammation VAGINAaplasia,[],['swe'],['Nordisk medicin'],['Sweden'],"[['SJOSTEDT', 'S']]",['Journal Article'],"['FALLOPIAN', 'TUBEinflammation', 'VAGINAaplasia']",40s,30-50s
122,18856510,"['Conjunctivitis', 'Caused', 'By', 'A', 'Lateral', 'Incisor']",,1948,CONJUNCTIVAinflammation etiology,[],['fre'],"[""L' Information dentaire""]",['France'],"[['EYNARD', 'J']]",['Journal Article'],"['CONJUNCTIVAinflammation', 'etiology']",40s,30-50s
123,18858609,"['Puerperal', 'sepsis', 'treatment']",,1948,PUERPERIUMfever,[],['eng'],['Indian medical journal'],['India'],"[['SARAN LALL', 'G']]",['Journal Article'],['PUERPERIUMfever'],40s,30-50s
124,18933871,"['A', 'case', 'empyema', 'antrum', 'treated', 'penicillin']",,1948,EMPYEMAtherapy,[],['eng'],['British dental journal'],['England'],"[['KING-TURNER', 'G E']]",['Journal Article'],['EMPYEMAtherapy'],40s,30-50s
125,18899427,"['Some', 'modern', 'concepts', 'treatment', 'brain', 'abscess', 'report', 'cases']",,1948,BRAINabscess,[],['eng'],['Proceedings of the staff meetings. Mayo Clinic'],['United States'],"[['MacCARTY', 'C S'], ['GRIFFIN', 'J G']]",['Journal Article'],['BRAINabscess'],40s,30-50s
126,18862444,"['History', 'corrosive', 'esophagitis', 'threeyearold', 'child']",,1948,ESOPHAGUSinflammation in children,[],['fre'],['Journal des sciences medicales de Lille'],['France'],[],['Journal Article'],"['ESOPHAGUSinflammation', 'in', 'children']",40s,30-50s
127,18862051,"['Effects', 'oral', 'sepsis']",,1948,SEPTICEMIAoral,[],['eng'],['Washington University dental journal'],['United States'],"[['SCHREIBER', 'H R']]",['Journal Article'],['SEPTICEMIAoral'],40s,30-50s
128,18933215,"['Uveitis', 'benign', 'leptospirosis', 'Leptospira', 'Australis']",,1948,LEPTOSPIRAaustralis UVEAinflammation,[],['fre'],['Schweizerische medizinische Wochenschrift'],['Switzerland'],"[['DORET', 'M']]",['Journal Article'],"['LEPTOSPIRAaustralis', 'UVEAinflammation']",40s,30-50s
129,18857345,"['Endobronchial', 'treatment', 'lung', 'abscess']",,1948,LUNGabscess,[],['swe'],['Nordisk medicin'],['Sweden'],"[['HANSEN', 'J L'], ['SMIDT', 'C M']]",['Journal Article'],['LUNGabscess'],40s,30-50s
130,18103565,"['Acute', 'pancreatitis', 'perforation', 'transverse', 'colon', 'abscess', 'formation']",,1949,PANCREASdiseasesacute,[],['eng'],['The New England journal of medicine'],['United States'],"[['BARTLETT', 'M K'], ['WYMAN', 'S M'], ['CASTLEMAN', 'B']]","['Case Reports', 'Journal Article']",['PANCREASdiseasesacute'],40s,30-50s
131,20271866,"['Multiple', 'pulmonary', 'abscesses', 'cow']",,1948,PULMONARYabscess multiple in cow,[],['eng'],['Journal of the American Veterinary Medical Association'],['United States'],"[['BAILEY', 'J W']]",['Journal Article'],"['PULMONARYabscess', 'multiple', 'in', 'cow']",40s,30-50s
132,18935667,"['Decortication', 'lung', 'organizing', 'hemothorax', 'empyema']",,1948,HEMOTHORAX,[],['eng'],['United States naval medical bulletin'],['United States'],"[['LOWE', 'E S']]",['Journal Article'],['HEMOTHORAX'],40s,30-50s
133,18918936,"['Gastritis', 'amebiasis', 'gastroscopic', 'study']",,1948,AMEBIASIS STOMACHinflammation,[],['eng'],['The American journal of digestive diseases'],['United States'],"[['AFENDULIS', 'T C']]",['Journal Article'],"['AMEBIASIS', 'STOMACHinflammation']",40s,30-50s
134,18899254,"['Is', 'anal', 'fistula', 'necessary', 'sequel', 'perianal', 'abscess']",,1948,ABSCESSperirectal FISTULAanal,[],['eng'],['New York state journal of medicine'],['United States'],"[['GRANET', 'E']]",['Journal Article'],"['ABSCESSperirectal', 'FISTULAanal']",40s,30-50s
135,18888014,"['The', 'role', 'oral', 'foci', 'systemic', 'infection']",,1948,INFECTIONfocal MOUTHdiseases,[],['eng'],['Journal of dentistry for children'],['United States'],"[['DONNELLY', 'C J']]",['Journal Article'],"['INFECTIONfocal', 'MOUTHdiseases']",40s,30-50s
136,18886349,"['Case', 'study', 'contribution', 'knowledge', 'duodenitis']",,1948,DUODENUMinflammation,[],['ita'],"[""Archivio italiano delle malattie dell'apparato digerente""]",['Italy'],"[['CACCIARI', 'C'], ['MARZOCCHI', 'G'], ['ROSSINI', 'G']]",['Journal Article'],['DUODENUMinflammation'],40s,30-50s
137,18874735,"['Complications', 'causes', 'death', 'lung', 'suppurations']",,1948,LUNGsuppuration,[],['ita'],['Archivio italiano di chirurgia'],['Italy'],"[[""GUERRERI d' ANTOMA"", 'G'], ['FOJANINI', 'G']]",['Journal Article'],['LUNGsuppuration'],40s,30-50s
138,18868881,"['Otogenic', 'orbital', 'phlegmon', 'orbital', 'abscess']",,1948,ORBITinflammation,[],['ger'],"['Archiv fur Ohren-, Nasen- und Kehlkopfheilkunde']",['Germany'],"[['WINKLER', 'U']]",['Journal Article'],['ORBITinflammation'],40s,30-50s
139,18868064,"['Otitic', 'meningitis', 'brain', 'abscess']",,1948,BRAINabscess,[],['eng'],['Irish journal of medical science'],['Ireland'],"[['GRAHAM', 'T O']]",['Journal Article'],['BRAINabscess'],40s,30-50s
140,18865407,"['Acute', 'posterior', 'mediastinitis', 'caused', 'endoesophageal', 'wounds']",,1948,MEDIASTINUMinflammation,[],['fre'],['Journal de chirurgie'],['France'],"[['JOUSSEMET', 'R']]",['Journal Article'],['MEDIASTINUMinflammation'],40s,30-50s
141,18865305,"['Mediastinal', 'abscess', 'diagnosed', 'roentgen', 'puncture', 'fluoroscopic', 'control', 'injection', 'water', 'soluble', 'contrast', 'medium']",,1948,MEDIASTINUMabscess ROENTGEN RAYSdiagnosis,[],['eng'],['Acta radiologica'],['Sweden'],"[['KJELLBERG', 'S R']]",['Journal Article'],"['MEDIASTINUMabscess', 'ROENTGEN', 'RAYSdiagnosis']",40s,30-50s
142,18864355,"['Typhoid', 'liver', 'abscess']",,1948,LIVERabscess,[],['eng'],['The Journal of the Egyptian Medical Association'],['Egypt'],"[['el-BADRY', 'M']]",['Journal Article'],['LIVERabscess'],40s,30-50s
143,18857619,"['Contribution', 'study', 'treatment', 'pulmonary', 'abscesses']",,1948,LUNGabscess,[],['spa'],['La Semana medica'],['Argentina'],"[['VAZQUEZ', 'P C']]",['Journal Article'],['LUNGabscess'],40s,30-50s
144,18857040,"['Chronic', 'prostatitis']",,1948,PROSTATEinflammation,[],['eng'],['Journal of the Indian Medical Association'],['India'],"[['SIDDIQUI', 'M A H']]",['Journal Article'],['PROSTATEinflammation'],40s,30-50s
145,18208071,"['Syndrome', 'hemiparesis', 'cranial', 'nerves', 'syphilitic', 'inflammation', 'bones', 'base', 'skull']",,1948,CRANIUMsyphilis NERVEScranial,[],['fre'],['Schweizer Archiv fur Neurologie und Psychiatrie. Archives suisses de neurologie et de psychiatrie. Archivio svizzero di neurologia e psichiatria'],['Switzerland'],"[['HAUSMAN', 'I']]",['Journal Article'],"['CRANIUMsyphilis', 'NERVEScranial']",40s,30-50s
146,18116837,"['Infection', 'genesis', 'arteritis', 'lower', 'extremities']",,1948,ARTERIESinflammation CURARE ELECTROSHOCK,[],['fre'],['Therapie'],['France'],"[['SOULIE', 'P'], ['SICOT', 'J P']]",['Journal Article'],"['ARTERIESinflammation', 'CURARE', 'ELECTROSHOCK']",40s,30-50s
147,18108780,"['The', 'diagnosis', 'treatment', 'lung', 'abscess']",,1948,LUNGSabscess,[],['eng'],['Modern treatment yearbook'],['England'],"[['ALEXANDER', 'J B']]",['Journal Article'],['LUNGSabscess'],40s,30-50s
148,18921001,"['A', 'case', 'lung', 'abscess', 'apical']",,1947,LUNGSabscess,[],['eng'],['The Antiseptic'],['India'],"[['DESAI', 'R G']]",['Journal Article'],['LUNGSabscess'],40s,30-50s
149,18920028,"['Treatment', 'mastitis', 'penicillin', 'bougies']",,1947,BREASTinflammation,[],['eng'],['Canadian journal of comparative medicine and veterinary science'],['Canada'],"[['BARNUM', 'D A']]",['Journal Article'],['BREASTinflammation'],40s,30-50s
150,18896482,"['Treatment', 'bronchopulmonary', 'suppuration', 'local', 'injection', 'penicillin', 'report', 'cases']",,1947,BRONCHIabscess LUNGSabscess,[],['eng'],['Thorax'],['England'],"[['METRAS', 'H'], ['LIEUTIER', 'J']]",['Journal Article'],"['BRONCHIabscess', 'LUNGSabscess']",40s,30-50s
151,18856358,"['Behavior', 'cell', 'contours', 'experimental', 'acute', 'inflammation', 'peritoneum']",,1947,PERITONITISexperimental,[],['ita'],['Bollettino della Societa italiana di biologia sperimentale'],['Italy'],"[['GANGITANO', 'L']]",['Journal Article'],['PERITONITISexperimental'],40s,30-50s
152,18920812,"['Dental', 'sepsis', 'bacteraemia', 'heart']",,1947,BACTEREMIA HEARTdiseases TEETHdiseases,[],['eng'],['The Dental journal of Australia'],['Australia'],"[['HALLIDAY', 'J H']]",['Journal Article'],"['BACTEREMIA', 'HEARTdiseases', 'TEETHdiseases']",40s,30-50s
153,18901567,"['Central', 'abscesses', 'bones']",,1947,BONESabscess,[],['fre'],['Lyon chirurgical'],['France'],"[['TAVERNIER', 'L']]",['Journal Article'],['BONESabscess'],40s,30-50s
154,18897127,"['Heparin', 'empyema', 'report', 'case']",,1947,EMPYEMAtherapy HEPARINtherapy,[],['eng'],['Diseases of the chest'],['United States'],"[['MACMILLAN', 'A E']]",['Journal Article'],"['EMPYEMAtherapy', 'HEPARINtherapy']",40s,30-50s
155,18900618,"['The', 'inflammatory', 'food']",,1947,INFLAMMATIONtherapy,[],['ger'],['Schweizerische medizinische Wochenschrift'],['Switzerland'],"[['SALOMON', 'H']]",['Journal Article'],['INFLAMMATIONtherapy'],40s,30-50s
156,20270308,"['Decortication', 'treatment', 'chronic', 'empyema']",,1947,EMPYEMAdecortication,[],['eng'],"['Archives of surgery (Chicago, Ill. : 1920)']",['United States'],"[['CURRERI', 'A R'], ['GALE', 'J W']]",['Journal Article'],['EMPYEMAdecortication'],40s,30-50s
157,18906904,"['Case', 'sudden', 'death', 'fulminating', 'septicemia']",,1947,SEPTICEMIAmortality,[],['eng'],"['Proceedings of staff meeting. Tulsa, Okla. Hillcrest Memorial Hospital']",['United States'],"[['CURRY', 'J F'], ['LOWBEER', 'L']]",['Journal Article'],['SEPTICEMIAmortality'],40s,30-50s
158,18902687,"['About', 'brain', 'abscess', 'Dialister', 'pneumosintes']",,1947,BACTERIApneumosintes BRAINabscess,[],['fre'],['Bulletins et memoires de la Societe medicale des hopitaux de Paris'],['France'],"[['MARTIN', 'R'], ['GUILLAUME', 'J']]",['Journal Article'],"['BACTERIApneumosintes', 'BRAINabscess']",40s,30-50s
159,18899869,"['Acute', 'putrid', 'lung', 'abscess', 'surgical', 'treatment', 'results']",,1947,LUNGSabscess,[],['por'],['Clinica tisiologica'],['Brazil'],"[['TEIXEIRA', 'J']]",['Journal Article'],['LUNGSabscess'],40s,30-50s
160,18899519,"['Arteriectomy', 'obliterating', 'arteries', 'elderly', 'according', 'observations']",,1947,ARTERIESinflammation,[],['fre'],"[""L'union medicale du Canada""]",['Canada'],"[['LERICHE', 'R']]",['Journal Article'],['ARTERIESinflammation'],40s,30-50s
161,20261464,"['Subphrenic', 'abscess', 'following', 'primary', 'closure', 'pilonidal', 'sinus', 'report', 'case']",,1947,ABSCESSsubphrenic PILONIDAL SINUS,[],['eng'],['The New England journal of medicine'],['United States'],"[['HURWITT', 'E S']]",['Journal Article'],"['ABSCESSsubphrenic', 'PILONIDAL', 'SINUS']",40s,30-50s
